Category,Metric,Min,Max,Mean,Median,Std Dev,CI Mean Low,CI Mean High,CI Median Low,CI Median High,Additional Info
ME2,development_type_code,,,,,,,,,,A11: 31.58%
ME2,development_type_code,,,,,,,,,,A13: 24.56%
ME2,development_type_code,,,,,,,,,,B11: 5.26%
ME2,development_type_code,,,,,,,,,,C11: 5.26%
ME3,building_footprint,30.23,1034.76,205.48,193.44,83.86,202.42,208.54,189.96,198.09,
ME3,storeys_above_ground,1,6,2.69,3.0,0.73,2.66,2.71,3.0,3.0,
ME3,length_footprint,6.64,51.87,18.45,18.02,4.21,18.3,18.61,17.85,18.19,
ME3,width_footprint,4.21,58.89,18.35,18.02,4.14,18.2,18.5,17.83,18.18,
ME3,roof_ridge_height,2.66,27.47,13.87,13.69,3.1,13.75,13.98,13.59,13.84,
ME3,eaves_height,2.66,25.14,11.28,10.94,3.06,11.17,11.39,10.82,11.05,
ME3,number_roof_surfaces,1,67,8.27,7.0,5.14,8.08,8.45,7.0,8.0,
ME3,roof_slope,20.53,90.0,61.04,59.37,12.91,60.57,61.51,59.0,59.75,
ME3,roof_type,,,,,,,,,,3200: 47.04%
ME3,roof_type,,,,,,,,,,3400: 23.94%
ME3,roof_type,,,,,,,,,,3100: 18.78%
ME3,roof_type,,,,,,,,,,3500: 4.32%
ME3,roof_type,,,,,,,,,,5000: 2.11%
ME3,roof_type,,,,,,,,,,3300: 2.08%
ME3,roof_type,,,,,,,,,,1000: 1.35%
ME3,roof_type,,,,,,,,,,2100: 0.35%
ME3,roof_type,,,,,,,,,,3600: 0.03%
ME3,development_type_code,,,,,,,,,,A13: 78.68%
ME3,development_type_code,,,,,,,,,,A12: 12.57%
ME3,development_type_code,,,,,,,,,,C11: 3.42%
ME3,development_type_code,,,,,,,,,,B12: 2.87%
ME3,development_type_code,,,,,,,,,,A11: 1.84%
ME3,development_type_code,,,,,,,,,,B11: 0.37%
ME3,development_type_code,,,,,,,,,,C12: 0.26%
ME4,building_footprint,37.87,547.21,178.31,168.91,69.13,173.37,183.24,163.17,174.96,
ME4,storeys_above_ground,1,4,2.41,2.0,0.57,2.37,2.45,2.0,2.0,
ME4,length_footprint,7.4,35.68,17.66,17.47,4.02,17.38,17.95,16.97,17.81,
ME4,width_footprint,7.48,43.6,17.63,17.15,4.24,17.33,17.93,16.76,17.51,
ME4,roof_ridge_height,3.83,21.75,13.09,13.07,2.22,12.93,13.25,12.78,13.24,
ME4,eaves_height,3.21,16.86,9.43,9.42,2.06,9.29,9.58,9.18,9.66,
ME4,number_roof_surfaces,1,42,6.44,6.0,3.2,6.21,6.66,6.0,6.0,
ME4,roof_slope,23.5,90.0,52.85,51.01,10.03,52.14,53.57,50.35,51.69,
ME4,roof_type,,,,,,,,,,3200: 78.97%
ME4,roof_type,,,,,,,,,,3100: 11.38%
ME4,roof_type,,,,,,,,,,3400: 3.04%
ME4,roof_type,,,,,,,,,,3500: 2.65%
ME4,roof_type,,,,,,,,,,3300: 1.59%
ME4,roof_type,,,,,,,,,,5000: 1.46%
ME4,roof_type,,,,,,,,,,1000: 0.93%
ME4,development_type_code,,,,,,,,,,A13: 50.76%
ME4,development_type_code,,,,,,,,,,A12: 26.0%
ME4,development_type_code,,,,,,,,,,B12: 14.52%
ME4,development_type_code,,,,,,,,,,C11: 4.98%
ME4,development_type_code,,,,,,,,,,B11: 1.66%
ME4,development_type_code,,,,,,,,,,C12: 1.24%
ME4,development_type_code,,,,,,,,,,A11: 0.69%
ME4,development_type_code,,,,,,,,,,B13: 0.14%
ME5,building_footprint,34.14,789.77,236.6,209.82,130.87,197.74,275.47,187.24,229.54,
ME5,storeys_above_ground,1,4,2.43,2.0,0.75,2.21,2.66,2.0,3.0,
ME5,length_footprint,6.65,47.82,20.96,20.73,6.1,19.15,22.77,19.8,22.14,
ME5,width_footprint,9.41,47.39,21.43,19.77,8.33,18.96,23.9,18.57,20.72,
ME5,roof_ridge_height,3.1,20.68,12.88,12.89,3.61,11.81,13.95,11.2,14.16,
ME5,eaves_height,3.1,15.04,9.4,8.93,2.88,8.55,10.25,7.94,10.35,
ME5,number_roof_surfaces,1,12,4.93,4.0,3.12,4.01,5.86,4.0,5.0,
ME5,roof_slope,38.95,90.0,58.43,52.96,13.87,54.31,62.54,52.75,54.76,
ME5,roof_type,,,,,,,,,,3200: 47.83%
ME5,roof_type,,,,,,,,,,3100: 43.48%
ME5,roof_type,,,,,,,,,,1000: 6.52%
ME5,roof_type,,,,,,,,,,3400: 2.17%
ME5,development_type_code,,,,,,,,,,A13: 44.74%
ME5,development_type_code,,,,,,,,,,B12: 31.58%
ME5,development_type_code,,,,,,,,,,A12: 13.16%
ME5,development_type_code,,,,,,,,,,C11: 5.26%
ME5,development_type_code,,,,,,,,,,A11: 5.26%
ME6,building_footprint,100.35,2632.53,668.26,640.33,357.15,547.42,789.11,635.33,647.09,
ME6,storeys_above_ground,1,17,12.39,15.0,4.36,10.91,13.86,10.0,15.0,
ME6,length_footprint,10.71,64.57,28.39,27.0,8.93,25.36,31.41,25.6,30.31,
ME6,width_footprint,15.37,83.83,42.88,43.27,9.96,39.51,46.25,42.84,44.03,
ME6,roof_ridge_height,4.02,52.51,39.03,43.78,11.56,35.12,42.94,33.72,46.53,
ME6,eaves_height,4.02,52.51,38.99,43.78,11.58,35.08,42.91,33.72,46.54,
ME6,number_roof_surfaces,1,10,3.33,3.0,1.51,2.82,3.84,3.0,3.0,
ME6,roof_slope,76.04,90.0,89.61,90.0,2.33,88.82,90.0,90.0,90.0,
ME6,roof_type,,,,,,,,,,1000: 88.89%
ME6,roof_type,,,,,,,,,,3200: 8.33%
ME6,roof_type,,,,,,,,,,5000: 2.78%
ME6,development_type_code,,,,,,,,,,B14: 74.29%
ME6,development_type_code,,,,,,,,,,B12: 22.86%
ME6,development_type_code,,,,,,,,,,B13: 2.86%
ME7,building_footprint,40.8,1417.0,246.62,223.15,126.38,239.19,254.05,216.95,230.96,
ME7,storeys_above_ground,1,7,3.25,3.0,0.98,3.19,3.31,3.0,3.0,
ME7,length_footprint,8.48,64.43,20.24,19.71,5.41,19.93,20.56,19.46,19.99,
ME7,width_footprint,6.03,58.43,20.11,19.47,5.66,19.78,20.44,19.25,19.76,
ME7,roof_ridge_height,2.16,25.83,13.4,13.18,3.19,13.22,13.59,12.97,13.52,
ME7,eaves_height,2.16,25.83,11.06,10.57,3.21,10.88,11.25,10.31,10.76,
ME7,number_roof_surfaces,1,47,7.07,6.0,4.7,6.79,7.35,6.0,6.0,
ME7,roof_slope,17.35,90.0,66.01,63.25,16.73,65.03,67.0,61.98,64.66,
ME7,roof_type,,,,,,,,,,3200: 26.66%
ME7,roof_type,,,,,,,,,,3400: 20.92%
ME7,roof_type,,,,,,,,,,1000: 17.5%
ME7,roof_type,,,,,,,,,,3100: 16.79%
ME7,roof_type,,,,,,,,,,3500: 10.59%
ME7,roof_type,,,,,,,,,,5000: 3.23%
ME7,roof_type,,,,,,,,,,3300: 2.87%
ME7,roof_type,,,,,,,,,,3900: 1.08%
ME7,roof_type,,,,,,,,,,2100: 0.36%
ME7,development_type_code,,,,,,,,,,A13: 68.61%
ME7,development_type_code,,,,,,,,,,A12: 17.32%
ME7,development_type_code,,,,,,,,,,B12: 6.41%
ME7,development_type_code,,,,,,,,,,C11: 3.54%
ME7,development_type_code,,,,,,,,,,A11: 1.24%
ME7,development_type_code,,,,,,,,,,B11: 1.05%
ME7,development_type_code,,,,,,,,,,B14: 0.96%
ME7,development_type_code,,,,,,,,,,C12: 0.67%
ME7,development_type_code,,,,,,,,,,B13: 0.19%
MR2,building_footprint,106.96,469.6,288.28,288.28,256.42,106.96,469.6,106.96,469.6,
MR2,storeys_above_ground,2,4,3.0,3.0,1.41,2,4,2.0,4.0,
MR2,length_footprint,10.4,26.52,18.46,18.46,11.4,10.4,26.52,10.4,26.52,
MR2,width_footprint,17.49,40.06,28.77,28.77,15.96,17.49,40.06,17.49,40.06,
MR2,roof_ridge_height,7.88,10.31,9.1,9.1,1.72,7.88,10.31,7.88,10.31,
MR2,eaves_height,6.45,10.31,8.38,8.38,2.74,6.45,10.31,6.45,10.31,
MR2,number_roof_surfaces,5,6,5.5,5.5,0.71,5,6,5.0,6.0,
MR2,roof_slope,63.61,90.0,76.81,76.81,18.66,63.61,90.0,63.61,90.0,
MR2,roof_type,,,,,,,,,,3100: 50.0%
MR2,roof_type,,,,,,,,,,5000: 50.0%
MR3,building_footprint,33.29,949.95,191.53,177.61,132.54,159.45,223.61,169.88,186.94,
MR3,storeys_above_ground,1,6,3.35,4.0,0.93,3.13,3.58,3.0,4.0,
MR3,length_footprint,8.83,68.2,18.12,17.34,7.27,16.36,19.88,16.82,17.97,
MR3,width_footprint,5.75,62.38,17.73,16.9,7.4,15.94,19.52,16.26,18.01,
MR3,roof_ridge_height,2.35,25.82,16.11,17.37,4.41,15.04,17.17,16.92,17.73,
MR3,eaves_height,2.35,25.2,12.9,13.9,3.71,12.0,13.8,13.46,14.23,
MR3,number_roof_surfaces,1,26,4.81,3.0,4.43,3.74,5.88,3.0,5.0,
MR3,roof_slope,35.0,90.0,60.72,59.67,12.93,57.59,63.85,57.93,61.29,
MR3,roof_type,,,,,,,,,,3400: 45.59%
MR3,roof_type,,,,,,,,,,3200: 30.88%
MR3,roof_type,,,,,,,,,,1000: 11.76%
MR3,roof_type,,,,,,,,,,3100: 7.35%
MR3,roof_type,,,,,,,,,,5000: 2.94%
MR3,roof_type,,,,,,,,,,2100: 1.47%
MR3,development_type_code,,,,,,,,,,C11: 48.48%
MR3,development_type_code,,,,,,,,,,A13: 36.36%
MR3,development_type_code,,,,,,,,,,B12: 10.61%
MR3,development_type_code,,,,,,,,,,A11: 3.03%
MR3,development_type_code,,,,,,,,,,C12: 1.52%
MR4,building_footprint,105.93,313.7,178.61,173.76,31.61,173.89,183.32,169.63,180.15,
MR4,storeys_above_ground,2,5,2.99,3.0,0.63,2.9,3.09,3.0,3.0,
MR4,length_footprint,10.76,27.13,17.42,17.82,3.43,16.91,17.93,17.54,18.19,
MR4,width_footprint,11.2,24.08,17.99,18.41,2.81,17.57,18.41,17.8,18.73,
MR4,roof_ridge_height,8.26,22.86,14.9,14.48,2.06,14.59,15.21,14.22,14.72,
MR4,eaves_height,5.43,18.19,10.85,10.55,1.88,10.57,11.13,10.38,10.84,
MR4,number_roof_surfaces,2,7,2.88,3.0,0.87,2.75,3.01,3.0,3.0,
MR4,roof_slope,41.38,65.42,53.53,52.98,4.37,52.88,54.19,52.67,54.05,
MR4,roof_type,,,,,,,,,,3200: 63.43%
MR4,roof_type,,,,,,,,,,3100: 32.0%
MR4,roof_type,,,,,,,,,,3400: 4.57%
MR4,development_type_code,,,,,,,,,,B12: 89.71%
MR4,development_type_code,,,,,,,,,,C11: 5.71%
MR4,development_type_code,,,,,,,,,,B11: 4.0%
MR4,development_type_code,,,,,,,,,,B13: 0.57%
MR5,building_footprint,73.95,1798.7,200.56,154.93,195.93,159.29,241.84,150.24,170.17,
MR5,storeys_above_ground,1,7,4.87,5.0,0.63,4.73,5.0,5.0,5.0,
MR5,length_footprint,12.72,42.06,18.82,17.62,4.69,17.84,19.81,17.46,17.82,
MR5,width_footprint,6.68,87.8,19.3,17.46,8.89,17.43,21.18,17.31,17.84,
MR5,roof_ridge_height,5.03,32.0,17.09,16.86,2.4,16.59,17.6,16.84,16.89,
MR5,eaves_height,5.03,26.58,16.65,16.86,1.96,16.24,17.07,16.84,16.89,
MR5,number_roof_surfaces,1,12,1.47,1.0,1.62,1.13,1.81,1.0,1.0,
MR5,roof_slope,49.32,90.0,86.67,90.0,9.33,84.71,88.64,90.0,90.0,
MR5,roof_type,,,,,,,,,,1000: 86.52%
MR5,roof_type,,,,,,,,,,3100: 5.62%
MR5,roof_type,,,,,,,,,,3200: 5.62%
MR5,roof_type,,,,,,,,,,5000: 1.12%
MR5,roof_type,,,,,,,,,,3400: 1.12%
MR5,development_type_code,,,,,,,,,,B12: 51.19%
MR5,development_type_code,,,,,,,,,,C12: 47.62%
MR5,development_type_code,,,,,,,,,,C11: 1.19%
MR6,building_footprint,32.76,3828.24,212.7,166.62,200.36,198.48,226.92,165.14,168.26,
MR6,storeys_above_ground,3,11,5.95,5.0,1.8,5.82,6.08,5.0,5.0,
MR6,length_footprint,10.1,88.37,18.73,17.32,6.13,18.3,19.17,17.17,17.56,
MR6,width_footprint,7.93,111.66,18.87,17.62,6.7,18.4,19.35,17.47,17.8,
MR6,roof_ridge_height,5.28,37.78,20.09,18.35,6.09,19.66,20.53,17.41,18.53,
MR6,eaves_height,5.28,37.78,19.98,17.13,6.13,19.54,20.41,17.03,17.41,
MR6,number_roof_surfaces,1,7,1.44,1.0,0.88,1.37,1.5,1.0,1.0,
MR6,roof_slope,60.24,90.0,88.79,90.0,4.22,88.49,89.09,90.0,90.0,
MR6,roof_type,,,,,,,,,,1000: 89.15%
MR6,roof_type,,,,,,,,,,3100: 10.33%
MR6,roof_type,,,,,,,,,,5000: 0.52%
MR6,development_type_code,,,,,,,,,,C12: 71.34%
MR6,development_type_code,,,,,,,,,,B13: 15.84%
MR6,development_type_code,,,,,,,,,,C11: 4.32%
MR6,development_type_code,,,,,,,,,,A13: 4.19%
MR6,development_type_code,,,,,,,,,,B12: 3.14%
MR6,development_type_code,,,,,,,,,,A12: 1.18%
MR7,building_footprint,35.58,4031.36,369.51,220.09,501.94,283.09,455.94,200.52,252.72,
MR7,storeys_above_ground,1,8,4.34,4.0,1.56,4.07,4.61,4.0,5.0,
MR7,length_footprint,7.68,102.01,24.03,18.86,14.05,21.61,26.45,18.12,21.82,
MR7,width_footprint,7.93,101.71,23.5,19.45,13.74,21.13,25.86,18.83,21.18,
MR7,roof_ridge_height,1.96,29.6,16.65,17.22,5.87,15.64,17.66,15.6,18.48,
MR7,eaves_height,1.96,27.02,15.15,15.18,5.65,14.18,16.12,13.8,16.19,
MR7,number_roof_surfaces,1,329,9.37,3.0,34.98,3.35,15.39,3.0,4.0,
MR7,roof_slope,37.3,90.0,75.23,90.0,17.15,72.28,78.18,70.28,90.0,
MR7,roof_type,,,,,,,,,,1000: 39.39%
MR7,roof_type,,,,,,,,,,3400: 30.3%
MR7,roof_type,,,,,,,,,,3200: 9.09%
MR7,roof_type,,,,,,,,,,3100: 8.33%
MR7,roof_type,,,,,,,,,,5000: 6.82%
MR7,roof_type,,,,,,,,,,3300: 4.55%
MR7,roof_type,,,,,,,,,,3900: 0.76%
MR7,roof_type,,,,,,,,,,3800: 0.76%
MR7,development_type_code,,,,,,,,,,C11: 52.88%
MR7,development_type_code,,,,,,,,,,B12: 21.15%
MR7,development_type_code,,,,,,,,,,A12: 16.35%
MR7,development_type_code,,,,,,,,,,A13: 4.81%
MR7,development_type_code,,,,,,,,,,C12: 3.85%
MR7,development_type_code,,,,,,,,,,B11: 0.96%
AZH,building_footprint,94.19,94.19,94.19,94.19,nan,nan,nan,94.19,94.19,
AZH,storeys_above_ground,2,2,2.0,2.0,nan,nan,nan,2.0,2.0,
AZH,length_footprint,15.53,15.53,15.53,15.53,nan,nan,nan,15.53,15.53,
AZH,width_footprint,13.2,13.2,13.2,13.2,nan,nan,nan,13.2,13.2,
AZH,roof_ridge_height,10.32,10.32,10.32,10.32,nan,nan,nan,10.32,10.32,
AZH,eaves_height,6.2,6.2,6.2,6.2,nan,nan,nan,6.2,6.2,
AZH,number_roof_surfaces,2,2,2.0,2.0,nan,nan,nan,2.0,2.0,
AZH,roof_slope,38.83,38.83,38.83,38.83,nan,nan,nan,38.83,38.83,
AZH,roof_type,,,,,,,,,,3100: 100.0%
AZH,development_type_code,,,,,,,,,,A11: 100.0%
Bungalow,building_footprint,23.94,182.98,124.25,152.29,56.77,91.47,157.03,76.1,159.46,
Bungalow,storeys_above_ground,1,2,1.29,1.0,0.47,1.02,1.56,1.0,1.5,
Bungalow,length_footprint,7.98,20.4,14.58,16.32,4.14,12.19,16.97,11.62,17.11,
Bungalow,width_footprint,6.32,21.12,14.0,15.21,4.1,11.63,16.36,11.69,15.9,
Bungalow,roof_ridge_height,2.07,7.87,5.93,6.52,1.72,4.94,6.93,5.78,6.89,
Bungalow,eaves_height,2.07,6.97,4.87,5.24,1.45,4.03,5.71,3.94,5.49,
Bungalow,number_roof_surfaces,1,8,3.57,3.0,2.28,2.26,4.89,2.0,5.0,
Bungalow,roof_slope,37.36,90.0,72.26,75.23,12.83,64.85,79.67,67.67,76.32,
Bungalow,roof_type,,,,,,,,,,3100: 42.86%
Bungalow,roof_type,,,,,,,,,,1000: 21.43%
Bungalow,roof_type,,,,,,,,,,3200: 21.43%
Bungalow,roof_type,,,,,,,,,,5000: 7.14%
Bungalow,roof_type,,,,,,,,,,3500: 7.14%
Bungalow,development_type_code,,,,,,,,,,A12: 100.0%
HH,building_footprint,103.42,103.42,103.42,103.42,nan,nan,nan,103.42,103.42,
HH,storeys_above_ground,1,1,1.0,1.0,nan,nan,nan,1.0,1.0,
HH,length_footprint,11.09,11.09,11.09,11.09,nan,nan,nan,11.09,11.09,
HH,width_footprint,17.67,17.67,17.67,17.67,nan,nan,nan,17.67,17.67,
HH,roof_ridge_height,5.76,5.76,5.76,5.76,nan,nan,nan,5.76,5.76,
HH,eaves_height,3.77,3.77,3.77,3.77,nan,nan,nan,3.77,3.77,
HH,number_roof_surfaces,2,2,2.0,2.0,nan,nan,nan,2.0,2.0,
HH,roof_slope,57.53,57.53,57.53,57.53,nan,nan,nan,57.53,57.53,
HH,roof_type,,,,,,,,,,3100: 100.0%
HH,development_type_code,,,,,,,,,,A13: 100.0%
HM,building_footprint,30.57,660.35,265.48,248.72,124.62,245.84,285.13,238.85,273.22,
HM,storeys_above_ground,1,5,2.27,2.0,0.71,2.16,2.38,2.0,2.0,
HM,length_footprint,5.93,43.38,20.63,20.55,6.05,19.68,21.59,19.65,21.59,
HM,width_footprint,5.79,45.55,21.36,21.07,6.12,20.4,22.32,20.19,21.74,
HM,roof_ridge_height,3.01,22.06,13.86,14.58,4.17,13.2,14.52,13.98,15.31,
HM,eaves_height,3.01,20.12,11.1,11.21,3.66,10.52,11.68,10.86,11.78,
HM,number_roof_surfaces,1,66,14.23,12.0,10.53,12.57,15.89,11.0,12.0,
HM,roof_slope,25.51,90.0,61.38,57.52,16.32,58.81,63.96,55.18,60.95,
HM,roof_type,,,,,,,,,,3200: 50.32%
HM,roof_type,,,,,,,,,,3400: 17.2%
HM,roof_type,,,,,,,,,,3100: 14.65%
HM,roof_type,,,,,,,,,,5000: 8.92%
HM,roof_type,,,,,,,,,,1000: 3.82%
HM,roof_type,,,,,,,,,,3500: 3.18%
HM,roof_type,,,,,,,,,,3300: 0.64%
HM,roof_type,,,,,,,,,,4000: 0.64%
HM,roof_type,,,,,,,,,,3700: 0.64%
HM,development_type_code,,,,,,,,,,A13: 71.43%
HM,development_type_code,,,,,,,,,,A12: 21.43%
HM,development_type_code,,,,,,,,,,B12: 4.55%
HM,development_type_code,,,,,,,,,,C11: 2.6%
LNB-Scheune,building_footprint,346.47,346.47,346.47,346.47,nan,nan,nan,346.47,346.47,
LNB-Scheune,storeys_above_ground,2,2,2.0,2.0,nan,nan,nan,2.0,2.0,
LNB-Scheune,length_footprint,28.33,28.33,28.33,28.33,nan,nan,nan,28.33,28.33,
LNB-Scheune,width_footprint,26.4,26.4,26.4,26.4,nan,nan,nan,26.4,26.4,
LNB-Scheune,roof_ridge_height,13.02,13.02,13.02,13.02,nan,nan,nan,13.02,13.02,
LNB-Scheune,eaves_height,6.51,6.51,6.51,6.51,nan,nan,nan,6.51,6.51,
LNB-Scheune,number_roof_surfaces,2,2,2.0,2.0,nan,nan,nan,2.0,2.0,
LNB-Scheune,roof_slope,46.73,46.73,46.73,46.73,nan,nan,nan,46.73,46.73,
LNB-Scheune,roof_type,,,,,,,,,,3100: 100.0%
LNB-Scheune,development_type_code,,,,,,,,,,A11: 100.0%
ME4/7,building_footprint,302.21,302.21,302.21,302.21,nan,nan,nan,302.21,302.21,
ME4/7,storeys_above_ground,3,3,3.0,3.0,nan,nan,nan,3.0,3.0,
ME4/7,length_footprint,22.41,22.41,22.41,22.41,nan,nan,nan,22.41,22.41,
ME4/7,width_footprint,25.52,25.52,25.52,25.52,nan,nan,nan,25.52,25.52,
ME4/7,roof_ridge_height,14.01,14.01,14.01,14.01,nan,nan,nan,14.01,14.01,
ME4/7,eaves_height,10.0,10.0,10.0,10.0,nan,nan,nan,10.0,10.0,
ME4/7,number_roof_surfaces,10,10,10.0,10.0,nan,nan,nan,10.0,10.0,
ME4/7,roof_slope,56.09,56.09,56.09,56.09,nan,nan,nan,56.09,56.09,
ME4/7,roof_type,,,,,,,,,,3500: 100.0%
ME4/7,development_type_code,,,,,,,,,,A13: 100.0%
MRG,building_footprint,85.56,575.78,213.11,179.71,91.48,197.54,228.69,171.02,186.85,
MRG,storeys_above_ground,2,5,4.07,4.0,0.83,3.93,4.21,4.0,4.0,
MRG,length_footprint,9.03,32.83,19.58,18.94,4.52,18.81,20.35,18.53,19.5,
MRG,width_footprint,9.75,38.03,19.73,19.35,4.33,18.99,20.47,18.82,19.68,
MRG,roof_ridge_height,10.61,22.05,17.75,18.82,2.53,17.32,18.18,17.55,19.14,
MRG,eaves_height,6.21,20.6,15.42,16.18,3.18,14.88,15.96,16.03,16.56,
MRG,number_roof_surfaces,1,45,4.46,2.0,5.36,3.55,5.37,2.0,4.0,
MRG,roof_slope,36.49,90.0,65.97,58.77,16.86,63.1,68.84,57.01,60.37,
MRG,roof_type,,,,,,,,,,3100: 55.56%
MRG,roof_type,,,,,,,,,,3400: 25.93%
MRG,roof_type,,,,,,,,,,1000: 12.59%
MRG,roof_type,,,,,,,,,,3200: 2.96%
MRG,roof_type,,,,,,,,,,5000: 2.96%
MRG,development_type_code,,,,,,,,,,B12: 51.52%
MRG,development_type_code,,,,,,,,,,C11: 26.52%
MRG,development_type_code,,,,,,,,,,A13: 8.33%
MRG,development_type_code,,,,,,,,,,A12: 5.3%
MRG,development_type_code,,,,,,,,,,C12: 4.55%
MRG,development_type_code,,,,,,,,,,B11: 2.27%
MRG,development_type_code,,,,,,,,,,A11: 1.52%
MRG2,building_footprint,78.76,459.55,175.76,145.88,82.7,140.84,210.68,132.5,194.53,
MRG2,storeys_above_ground,2,5,3.38,3.0,0.92,2.98,3.77,3.0,4.0,
MRG2,length_footprint,10.53,33.11,18.09,16.68,5.93,15.58,20.59,14.09,19.21,
MRG2,width_footprint,10.3,28.52,18.95,19.69,5.56,16.6,21.29,16.28,21.25,
MRG2,roof_ridge_height,9.43,21.71,15.66,15.28,3.57,14.16,17.17,13.73,18.41,
MRG2,eaves_height,5.93,17.53,12.42,12.56,3.49,10.95,13.9,10.85,14.83,
MRG2,number_roof_surfaces,2,27,9.17,7.5,6.55,6.4,11.93,6.0,9.0,
MRG2,roof_slope,34.58,90.0,58.09,51.89,17.13,50.85,65.32,48.73,57.66,
MRG2,roof_type,,,,,,,,,,3100: 62.5%
MRG2,roof_type,,,,,,,,,,3400: 25.0%
MRG2,roof_type,,,,,,,,,,5000: 12.5%
MRG2,development_type_code,,,,,,,,,,C11: 100.0%
MRG3,building_footprint,29.52,2959.82,235.33,213.05,136.98,227.67,242.99,208.92,216.61,
MRG3,storeys_above_ground,1,7,4.08,4.0,0.7,4.04,4.12,4.0,4.0,
MRG3,length_footprint,5.99,97.94,19.41,18.64,5.57,19.1,19.72,18.35,18.87,
MRG3,width_footprint,4.3,107.39,19.47,18.71,5.91,19.14,19.8,18.42,18.9,
MRG3,roof_ridge_height,2.95,33.01,19.57,19.51,3.45,19.37,19.76,19.07,19.85,
MRG3,eaves_height,2.95,25.91,16.36,16.16,3.32,16.18,16.55,15.86,16.59,
MRG3,number_roof_surfaces,1,182,5.8,5.0,7.03,5.41,6.19,5.0,5.0,
MRG3,roof_slope,31.02,90.0,62.81,60.99,10.59,62.21,63.4,60.71,61.24,
MRG3,roof_type,,,,,,,,,,3400: 58.7%
MRG3,roof_type,,,,,,,,,,3100: 30.57%
MRG3,roof_type,,,,,,,,,,3200: 7.72%
MRG3,roof_type,,,,,,,,,,5000: 1.79%
MRG3,roof_type,,,,,,,,,,1000: 0.98%
MRG3,roof_type,,,,,,,,,,2100: 0.24%
MRG3,development_type_code,,,,,,,,,,C11: 85.36%
MRG3,development_type_code,,,,,,,,,,A13: 6.37%
MRG3,development_type_code,,,,,,,,,,B12: 3.72%
MRG3,development_type_code,,,,,,,,,,C12: 2.15%
MRG3,development_type_code,,,,,,,,,,A11: 0.91%
MRG3,development_type_code,,,,,,,,,,A12: 0.83%
MRG3,development_type_code,,,,,,,,,,B11: 0.33%
MRG3,development_type_code,,,,,,,,,,B14: 0.33%
MRG4,building_footprint,48.57,982.96,189.36,180.78,57.61,185.06,193.65,178.19,183.69,
MRG4,storeys_above_ground,1,5,3.83,4.0,0.91,3.76,3.89,4.0,4.0,
MRG4,length_footprint,7.03,68.63,17.2,17.11,4.35,16.88,17.53,16.75,17.5,
MRG4,width_footprint,9.8,38.39,17.49,17.42,3.06,17.26,17.72,17.15,17.85,
MRG4,roof_ridge_height,4.95,26.72,17.77,18.08,4.28,17.45,18.09,17.31,18.49,
MRG4,eaves_height,4.95,23.77,14.21,13.81,3.43,13.95,14.47,13.5,14.23,
MRG4,number_roof_surfaces,1,27,3.17,2.0,2.44,2.99,3.35,2.0,2.0,
MRG4,roof_slope,38.69,90.0,59.55,52.82,15.85,58.37,60.73,51.48,53.65,
MRG4,roof_type,,,,,,,,,,3100: 54.4%
MRG4,roof_type,,,,,,,,,,3200: 22.08%
MRG4,roof_type,,,,,,,,,,1000: 15.87%
MRG4,roof_type,,,,,,,,,,3400: 5.92%
MRG4,roof_type,,,,,,,,,,5000: 0.72%
MRG4,roof_type,,,,,,,,,,2100: 0.72%
MRG4,roof_type,,,,,,,,,,3500: 0.14%
MRG4,roof_type,,,,,,,,,,3300: 0.14%
MRG4,development_type_code,,,,,,,,,,C11: 73.12%
MRG4,development_type_code,,,,,,,,,,B12: 18.93%
MRG4,development_type_code,,,,,,,,,,A13: 3.47%
MRG4,development_type_code,,,,,,,,,,B11: 2.6%
MRG4,development_type_code,,,,,,,,,,C12: 1.73%
MRG4,development_type_code,,,,,,,,,,A12: 0.14%
MRG5,building_footprint,116.46,3691.03,279.95,192.14,370.01,236.57,323.32,185.36,200.63,
MRG5,storeys_above_ground,2,8,5.04,5.0,0.86,4.94,5.14,5.0,5.0,
MRG5,length_footprint,10.63,156.26,22.24,19.54,14.28,20.57,23.91,19.19,19.98,
MRG5,width_footprint,10.66,102.41,20.55,18.77,9.44,19.45,21.66,18.54,19.25,
MRG5,roof_ridge_height,9.91,35.79,21.21,20.67,3.38,20.82,21.61,20.45,21.21,
MRG5,eaves_height,9.91,29.13,17.78,17.05,3.3,17.4,18.17,16.93,17.34,
MRG5,number_roof_surfaces,1,71,4.78,2.0,8.49,3.79,5.78,2.0,3.0,
MRG5,roof_slope,44.25,90.0,58.54,56.06,10.9,57.26,59.81,55.44,56.55,
MRG5,roof_type,,,,,,,,,,3100: 75.18%
MRG5,roof_type,,,,,,,,,,3200: 17.38%
MRG5,roof_type,,,,,,,,,,3400: 3.55%
MRG5,roof_type,,,,,,,,,,5000: 3.19%
MRG5,roof_type,,,,,,,,,,1000: 0.35%
MRG5,roof_type,,,,,,,,,,3500: 0.35%
MRG5,development_type_code,,,,,,,,,,B12: 48.92%
MRG5,development_type_code,,,,,,,,,,C11: 36.69%
MRG5,development_type_code,,,,,,,,,,B14: 7.91%
MRG5,development_type_code,,,,,,,,,,A13: 2.16%
MRG5,development_type_code,,,,,,,,,,B13: 2.16%
MRG5,development_type_code,,,,,,,,,,C12: 2.16%
